RegionID,SizeRank,RegionName,RegionType,StateName,State,StateCodeFIPS,MunicipalCodeFIPS,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
543,973,Grant County,county,WI,WI,55,043,126424.92853116516,127205.72729923406,127963.87561013755,128647.1374417065,128979.85047922232,129087.09880174678,129083.60270198325,129268.68302424789,129698.28806836631,130303.65746034669,131227.52858939732,132022.17942456264,132528.54258133846,132906.57327210766,133592.37245358757,134278.41514768967,134731.4179202585,134751.5660713804,135503.67711060087,136198.46615080684,137009.06049856308,137177.4580368187,137623.3896671119,138180.53591105528,138944.0256662498,140042.04055558034,141465.02660959947,142692.45963149183,143505.57102449916,143956.92955693128,144557.07569732788,145150.61679132318,145805.81936622324,146356.2139804532,146816.70531679995,147088.58924535508,147469.93103394622,147826.70700189003,148105.77268924427,148252.707022608,148537.58037215518,148972.89064929096,149637.92179999306,150699.096459589,152586.80580344933,154421.19093815284,156056.29658184698,157386.93396563854,158814.19283381593,160277.36236233814,161652.6010222978,163530.61928667172,166031.84125849002,169007.48814142728,171402.55530397044,172803.62913588298,173297.50849415793,173388.43586894622,173958.49349752575,175071.45196540965,177031.0108976922,178946.9303507066,180203.79978108182,181999.03433430288,183647.73424174837,185609.14087378455,186093.65269215833,186347.10269358187,186136.6050745251,186422.05253482828,186930.21980189835,187877.01671019432,189725.3673888063,190701.71231586777,192192.2760491688,193661.45553948192,195827.06484259255,196347.738654756,195871.21791178148,195840.90024427188,196561.15380095222,196456.9698305217,195759.00007552947,194441.9582956566,194062.93682733807,194766.04817880705,196810.7114006403,199259.0270121823,199816.14202340014,200170.51185604627,200052.6926881779,200491.33230482272,201132.54774488337,202272.73404927994,203859.22770716576,204632.62593998454
1580,975,Calumet County,county,WI,WI,55,015,188481.76576552042,190726.9354793066,193278.02671180284,195752.47377565192,198021.18454977797,201006.3655281091,203927.726753487,205770.78624459312,206604.08926226656,207332.30373478812,207474.22924000202,206900.33684462888,206806.1312518431,208693.41633777693,211693.01157657235,214352.225130224,214952.24552482273,213808.2168520915,212160.551603512,210985.17011356316,210458.381515937,209631.6407224566,209474.55341442142,210036.49667476103,211143.56102873586,212134.058933105,213187.25178452957,214256.49126811814,215472.55316756698,216475.66227365693,217234.51039748034,217863.33584014163,218137.4672856106,218855.46361726252,219527.20271057085,220174.50106958897,219979.2307085599,220139.8847545865,221174.37476029337,223267.21154493745,225352.76603862378,226989.31296648397,228374.61026905235,229970.10829805175,232318.9719955779,235627.08000573286,238425.16116049993,240393.18211238182,241105.03932090942,242496.85542656595,244354.6381023126,247273.96141582157,251166.023519155,255862.2134817882,259883.1807986662,261205.01520781536,260362.08798698665,258838.1126343507,258266.00802601015,259000.72375939242,260838.2614720009,263878.350917169,267366.3884838173,271745.6985723979,275895.4902151119,279179.95190822944,280707.69122857205,281459.7811389057,282155.11181557406,283241.22992122656,283985.2608721634,284687.1456531366,287812.99081018433,290905.25665503764,296125.8753486595,300771.3715470914,305560.48700040655,307795.2692438115,308317.44576849806,309721.0506181378,311720.81506948714,313053.8180522684,312870.033658507,311483.1479417738,310665.8047411999,311790.5436811834,315373.37149653316,319264.9613785232,321524.7192262299,323017.8049333518,324481.36392694135,326852.48560390476,328431.03027481464,330284.9211886689,331612.6738441856,333095.8262518626
2074,982,Waupaca County,county,WI,WI,55,135,138131.7978174617,138192.1679082754,138041.05369670494,137925.37424162467,138198.29736027072,138612.55263678904,139226.0778816777,139779.43106686033,140522.93950118407,141480.13289883986,142681.2658656255,143576.38425847876,144297.75147798084,144842.60942640854,145661.31423848192,146435.16940586772,147237.93629714416,148109.76429017234,149344.23400016935,150416.27908155954,151096.3925318454,151227.4508166893,151677.38325665818,152292.39499207857,153318.64900514434,154709.22885159566,156127.54937307656,157057.28795466773,157102.88818285882,157190.11333406394,157314.23877128423,157700.626123926,157934.06904993695,158304.04357025502,158880.38656115753,159659.34080554036,160496.9688268019,161546.75569545725,162874.95711407892,164276.4023888572,165040.24884420648,165213.6336244311,165536.82310291124,167006.4754542403,169827.01667435083,173221.92091130206,176333.01261492877,179095.68912142748,181188.1207614936,183101.82610634147,184716.71156730747,186755.7612853992,189888.16982390053,193959.96169837727,197777.9584841448,199964.59914893532,200491.6505204502,200518.4382191404,201199.78966240457,202690.7991906155,205166.6357029073,207630.50256058888,209601.76911639576,211879.39793820315,214218.3195723217,216788.86681058843,217232.96564493686,216364.68421737335,215026.6620129375,214687.44625061957,214948.17368566702,214901.86422450058,216110.45370469443,217292.02590042865,219188.9229518891,220854.45385157978,223067.60205612963,224631.1126254777,225512.64624138092,226941.5491858395,228814.02942254164,229875.9228040456,230202.4606179785,230010.11686544915,230157.26912576766,231047.69044206702,233409.07806639196,236775.4249267188,238849.72564983426,240481.65864385013,241665.229958907,243034.80422616264,243109.26648732016,243330.93612222213,244381.9740334981,246315.80958303096
851,1056,Barron County,county,WI,WI,55,005,143058.38206717555,143662.54009143278,144107.94505103072,144658.07629521147,145273.56228427016,145936.54161819117,146533.9969771615,146902.35271220547,147418.95587418348,148169.53788946522,149272.6965198055,150020.02027710478,150362.41510116155,150624.46022134757,151500.7983016907,152649.66325768628,153796.87679367646,154579.48466481073,155819.18954182137,157046.61556536672,158307.13564541176,158780.39175776555,159250.69518051337,159698.71218999606,160389.1587980905,161083.68720279715,161780.90542768667,162327.31231791424,162665.71298072225,162861.36958282263,163277.20149206347,163925.40965692097,164628.89241761586,165368.59191867572,166131.6421984381,167043.63537582423,167907.71654108338,168730.56023389514,169561.98637838018,170672.37286035466,171730.66488727977,172745.9022946117,173808.0346424637,175675.26278704134,178579.39691208312,181889.30546198122,185218.17672498955,188170.94797234796,190513.01742625213,192638.21509719096,194727.3105262979,197509.69081071016,201614.559560898,206530.75698806066,211314.33370709396,214085.26372427252,215457.64052040278,216272.6709796205,217634.62035754416,219223.17845786855,221639.6489888306,224243.2614481024,226852.1039870795,229811.06618161235,232901.7341501025,236013.23961062383,237491.44886598186,237711.34923937867,237137.26821026416,236756.9677999996,236110.49470737472,235211.8120574206,234990.37808757985,235717.1378876676,237925.8529662638,240737.68305063117,243951.13757726978,246423.45525299522,247768.88857833119,248478.20155984742,248697.03721321642,247989.93365769394,246914.07478503123,245213.112431096,243936.2954674232,243739.73438069306,245488.66083459355,248815.08081141973,251432.05911783766,253735.53211969914,255098.02115505503,255773.3352770256,255484.74696162445,255715.77515194344,257032.47672172284,259347.55995437744
1227,1063,Monroe County,county,WI,WI,55,081,139883.6247202178,139913.5882932213,140153.3817834645,141064.70041734786,142638.813534438,144138.66355870935,145277.9491757812,145834.4982357263,146090.7585969061,146074.52291241955,146228.2040268722,146685.88067547677,147395.11241690724,148065.29403747947,148988.34727233526,149684.15840435398,150164.89080322796,150559.81323303902,152139.899542056,154126.88039767012,156053.12611472548,156725.6242649842,157047.0249593834,156933.2997285142,157021.55874984374,157423.3646141242,158079.0285994499,158553.89372856726,158665.0539408516,158775.33216329254,159186.80413299563,159773.40912395853,160293.75230586785,160645.10891885974,161099.81531375973,161645.31953095054,162398.4491748957,163384.660839324,164633.68360573694,165897.7289713465,166642.18952036588,166982.65647064766,167335.6819137259,168361.8303343741,170239.57696223576,172334.9790578929,174282.52877573913,175548.80972923446,176597.32174887086,177442.03816869584,178630.09576724222,180343.30526606657,183311.52203939843,186836.18114500112,190102.49740980798,191918.37535326983,192869.77608147138,193609.97176063762,194696.6197495353,195712.36665594295,197007.09441100692,198681.81222614262,200826.12128769504,203868.3289962108,206839.44322576947,209364.3149813805,210167.58779279547,210220.04817825792,209774.875184446,209323.3335617125,208622.28079346,208051.6508231447,208968.4735335276,210256.0586841911,212411.2177769984,214624.89351266975,217048.80191459818,218431.89500629393,218776.10742882546,218999.1937922516,219297.4094344155,219399.82446691848,219238.08183027152,218829.9190205232,218466.9427811541,219259.73075730412,221331.54481678794,223873.4539785617,225063.48519792315,225655.92311914498,225591.26194458266,225677.6885392995,225482.71128548798,226051.71859195517,227475.94664020554,229537.17674000768
152,1085,Dunn County,county,WI,WI,55,033,160849.0701841343,161203.12466830775,161495.2423710426,161949.87131018136,162603.98931728944,163404.3988311904,164416.30301309587,165684.91408576095,167044.92845543515,168374.5780538377,169719.2540296608,171114.7126174401,172563.9098559686,174105.86738101186,176145.57640788762,178238.30467585428,180176.66185715134,181222.77636917858,182260.2063636222,182780.1891905711,183346.1503592724,183544.2936176712,184091.0701117024,185034.1535608406,185933.2744382096,186924.20457836156,187994.86080593718,189194.76305668696,190244.8402096549,191113.1897622406,191915.0865931321,192599.02446710484,192890.62106427122,193271.28353143856,193881.86410424384,194476.46184173098,194993.21563901947,195526.29860409917,196434.58594692676,197920.48543729063,199295.74122261538,200727.71168535887,202209.14004983465,204642.30324545808,208026.6464623784,211629.02272824835,214839.0176678842,217371.59695084605,219148.4416821924,221211.90055184797,223191.681853508,226205.2967160946,230114.93859810327,235453.79438346904,240273.51529095267,242707.0159664069,242828.8073179929,242046.5581685662,242404.39019616783,243502.57239468434,246341.92090231017,249798.50030397336,253480.41867880835,257527.87669541014,261411.7633086467,265059.97814853373,266775.2963852045,267289.8666024059,266902.0988077806,266466.498915275,265953.18409656204,265490.9785605229,266588.6064624411,267851.316704465,270745.21951875073,273836.43328194256,277069.0935714235,278364.0849134175,278030.75261110085,277873.60011274886,278389.38398518396,277938.63671815465,276900.2529538679,275370.16470567835,275266.4584904607,276761.8376465263,279543.37960329076,282552.69545025803,284155.88756674476,285685.36504145776,287197.1117158593,288502.7193347791,288533.0646335558,288389.84673902,288659.35147213115,289550.7000245685
295,1093,Polk County,county,WI,WI,55,095,172873.81754558673,173763.64398892,174624.41101472583,175607.44729853378,176668.0503896832,177394.25790511843,178284.9451176544,179061.91325272442,180054.12716659496,181042.7937205733,182350.18249167502,183650.99223611853,184509.29646888198,185279.92850023866,186394.27638151485,187862.08054508976,189165.519563726,190162.33566033523,191430.66086839323,192677.9857877344,193527.46397933768,193692.06085055132,194059.49571269614,195002.2285830099,196571.88256165758,198768.57374149174,201003.52766214116,202750.11988227558,203608.53086733873,204263.16025294174,205087.47367180325,206205.4342997834,207426.11279581804,209040.41067037193,210849.4328259686,212492.48982732696,214269.28017966976,216238.94661242366,218679.30087418514,220502.23358467335,221105.5264316507,220871.46636764277,220673.55232326387,222326.44700142296,225574.9381792948,229711.37125019045,233768.99913709518,237891.76881718778,241665.61681702183,245312.09033257165,248521.12459569713,252326.27676340166,257315.20955017404,263082.18126937276,267764.4667316033,270038.69003673346,270710.20426416077,271268.42945937975,272792.57175676594,274622.5546348871,278143.1843137406,282054.5277762565,286129.24751271744,290211.0198780004,294021.5429203597,297554.38995270076,298943.86310657114,298696.01358200907,297249.2925311779,295207.3084092582,293068.2046054187,291288.77261115395,291437.44267421577,292107.30871469673,294275.9264806467,297061.81967658876,300186.2046494494,301258.1371676281,300510.9319497509,299966.86292253184,300364.207629529,299963.99369720765,299193.51604550297,297563.25823188154,296480.05426900653,296276.9796123277,298382.45763048733,302406.31491003535,306039.18194257974,309015.5909059275,310578.3680661384,311125.2093309506,310972.5413884883,311130.7931357729,311416.16354329867,311580.18256727577
1681,1110,Douglas County,county,WI,WI,55,031,130877.7781494414,132020.3189410267,132756.32032214486,133185.4128386165,133260.77365850774,133931.47513350067,135270.23143470896,136956.02353718126,138306.0532838333,139189.1350402946,139866.35337455038,140401.38800805688,140518.36433760964,140622.93455784305,141201.2397130674,141985.62203254073,143000.85590476656,143649.86574483878,144696.51566583713,145149.27292780497,145428.71169835704,145030.45395449142,145043.65628802966,145188.50010398417,145876.55980579843,147112.05437876072,148668.5096226957,149946.62817187453,150657.7249590359,151218.6102319787,151726.1982088186,152162.84311615274,152353.36973382355,152553.2649946141,153021.75138565447,153716.61046240226,154984.63122826387,156072.2925224329,156932.0812908923,157457.34749011623,157998.98201566367,158635.2483284242,159330.08535814087,160841.29959878424,163693.16467498682,167149.31790055425,170343.71486326025,172430.08797859206,174452.78024656582,176683.6913275353,179263.09809670167,182204.48509458298,186132.08805108187,191071.166489443,195163.26752838853,196729.9131510534,195887.0655763471,194199.93773960916,193529.03613814953,193972.3484057947,196058.782149897,198820.37750293073,201889.45447794962,205349.05478774107,208599.877519588,211540.8767604345,212562.1755302248,211955.33338090184,210407.02198609512,209045.63493321836,208254.9554406216,207738.4492727078,207986.7762184348,208631.742741304,210558.3860573135,212750.51047713475,215388.67714588842,216466.8788318104,216737.17051339653,216970.5856065812,217856.8121695839,218279.44276461474,217941.7752084793,217039.30489283273,216293.23248300795,217087.9880867106,219437.98977850252,223210.9097864104,225612.2568382133,227125.88911604194,227432.01316242668,227523.47848289376,227411.47956957683,227875.64981188843,228989.98744370593,230800.08233008184
1323,1156,Pierce County,county,WI,WI,55,093,203998.36755086237,204931.59000931223,205837.45967756608,207098.8338583361,208369.7808425153,209432.54528039554,210611.20138254252,211792.7477776287,213171.87299588756,214390.43192915697,215528.8216448362,216515.5403028678,217226.69722660305,218023.68454834202,219198.43197474978,220482.7812693652,221790.42345862006,222695.18016931493,223988.75205865005,224862.96020763717,225340.3929093961,225474.09832026166,225894.49350473797,227059.6268279093,229216.59345386954,232133.37964613875,235193.9232271445,237045.2339520814,237937.65100792944,238489.27060411862,239122.05484290855,239659.40200977804,239706.63885069368,239879.16257687844,240679.2666002171,241971.03196863644,243785.23392923197,245656.30003639762,247866.58414584573,249982.24437943436,251440.03719703606,252118.13185216745,252660.7960438292,254247.82676497835,257636.83745909846,262093.0774901549,266964.95485916553,271379.82609476737,274731.5918948751,276876.9442896789,278023.1067753161,279612.9427067595,282740.97973463,286787.2530382529,290872.34691752517,293213.21170829626,294172.2469007381,294247.3235596659,295221.5685886392,297187.4608464957,300632.94973164063,304866.18165971193,309345.42909298156,313901.50395809667,317835.08036887884,321245.1897973655,322529.62357822066,322129.3765504379,320840.77886995795,319908.32138863666,319402.3254744765,318708.29082832177,318785.316332468,318964.23502259445,320908.0343290452,323288.09776699817,326023.3787023544,327092.0124290707,326905.1867081058,326990.8695463782,327062.9394497757,326818.35035248316,326209.77488842705,325830.88182566426,326035.2712070219,326883.8252532395,329139.38269268844,332030.6604186715,333877.0994352406,334957.1217608649,335327.1747738524,335687.18890650535,336219.3084105139,337127.66142033896,338324.2289770307,339235.0508539855
2784,1165,Marinette County,county,WI,WI,55,075,99262.73576566791,99865.23318463609,100722.7606926612,101636.73995776405,102454.57225838408,103000.15069313574,103640.67808709327,104197.01270721665,105000.85194968799,105710.21853140437,106605.37001451587,107121.39549527573,107355.73657542885,107380.79981653299,107592.6404965821,107898.39368340897,108213.58570355854,108303.97251683916,108886.9094127334,109393.51926909317,110127.96974776709,110323.02726880285,110889.2870255545,111242.45496203926,111706.82590860338,112108.10944392394,112825.94135295767,113382.0367792374,113813.05945409676,114170.90311111754,114661.12269158896,115289.17460867332,115820.07542835533,116613.52447953401,117271.28319858653,118014.30616806103,118065.47459178681,117909.42921007058,117856.43133002864,118350.11096955904,119072.83741840626,119814.63031051285,120709.79991614645,122063.48624519382,124016.5038162794,126021.58642013108,127792.79636700782,129181.48365847567,130581.79693175078,132213.72521139242,134062.42788396578,135732.85364848233,137911.83414903257,140670.40019109577,143448.97106423738,145184.71038553107,145657.49325461415,146057.22075405318,147175.57006722208,148549.3273995533,150758.87545718777,153020.51914698738,155474.6873794765,158179.89502443207,160497.96312020902,162797.22895888714,163733.389622522,163989.0755627301,163562.71951175816,162963.91692538178,162448.8183700945,162097.38125103348,162631.93596618224,163810.24893426508,165814.77440184358,168356.55172733273,171151.81462657583,172763.80634456457,173482.26876584298,174051.31539874326,175121.5325682353,175604.39023199925,175406.73917673086,174811.20994536913,173877.076887421,173671.43154344423,174386.65353102854,176797.22857838104,178272.27662372496,179650.02302243767,180122.48559729787,180850.2639896099,181119.5108805172,181700.66324209885,182010.70188045932,182825.84121201513
2022,1181,Shawano County,county,WI,WI,55,115,120991.7164569,120933.39565345051,120698.33845759985,120588.64841557566,120860.38199731901,121307.36223517214,121854.33346186053,122429.90177583431,123264.24421490733,124362.21661574415,125691.26776420645,126793.37789628876,127658.8559130439,128470.43170789962,129571.27242842119,130551.05367846675,131431.35040897073,131988.49146687434,132891.19244494612,133552.82210811638,134162.45327794366,134155.76262034968,134538.94009278322,134978.04114491024,135929.1023310978,137116.56093666854,138676.44389023003,139886.18477326617,140776.76201925892,141577.20547355665,142749.64107778718,143919.0161999409,145026.93911261667,145945.967201031,146898.22322979625,147509.97183748792,147584.5479472008,147606.52530642002,147748.656523821,148423.83952658658,148844.5805529053,149016.15831849512,149355.11098685,150399.38478493318,152807.0030939797,155838.9370816547,159090.55837276223,162105.44303433047,164594.0630089532,167079.92579689156,169437.52824584342,172422.3839037251,176244.44520525075,180437.61117403882,183898.8116477869,185866.1713571154,186217.4868148214,186082.52027377006,186080.45187059217,186662.49370114264,188166.5743782708,189609.73873894804,191111.457134399,192688.90056522438,194246.51919170714,195927.3005022797,196259.83826107442,195805.66642017904,194921.78125705384,194711.21187142946,194939.37315486674,194913.40850551112,195535.42799853595,196388.83100596766,198122.4119344739,200595.02618283118,203761.78048454857,206098.1436453514,207624.86811745574,209596.50239601985,212508.02384923786,214558.9961884472,215584.9029742397,215243.07777730175,215199.5494398527,216104.0190330201,219114.4836524933,223601.69594751182,226342.94485734522,228029.98936319305,228015.64107190794,228516.60950762036,229097.29000165573,230306.7624978868,232126.69442334506,233837.1985357901
1277,1231,Oconto County,county,WI,WI,55,083,136696.86380241948,137222.64776165943,137279.67514686394,137467.66733966756,137596.91912577287,138062.59320161399,138883.37287635528,139868.14081933885,140904.34024147227,142044.02180979453,143261.10026798781,144266.72277750887,144818.47042380934,145220.23408525027,146405.1279043853,147564.89761652937,148702.35337926695,149346.01126973509,150443.05621191385,151175.17759147173,151535.53399261695,151261.61901599716,151799.68654876287,152865.57747090174,154537.45102276135,156221.1192698203,157958.80946234625,159011.11562478158,159278.7972507126,159163.33436215378,159480.61162467833,160265.9826241116,161007.10802417158,161583.54087547402,162042.43810534236,162547.90253066758,163233.10174744687,164209.69594923477,165385.3924247508,166544.79527533267,167031.64987143112,166873.72805833266,166648.52443594817,167401.88648159476,169616.61473946794,172696.63461506486,175641.33624221562,178148.92969739853,179921.4065733665,182111.356742356,184214.9219602927,187345.02736711773,191512.63568649357,196794.63653942104,201368.2590585938,203851.0198471994,204605.87818952985,204661.37664021936,205388.59460513768,206993.8959818094,210552.50931881866,214801.3547494725,219083.26796838027,223221.62136239154,226972.6148673588,230191.89039691593,230889.86075432462,230154.85891971912,228924.99509749658,228462.60382020703,228603.50218339733,228861.70100497743,230958.61043132024,233434.57328194464,236230.80793149117,238518.60526667882,241141.68933258535,243040.13416053867,244443.8419471999,246541.28239313196,249622.94618025978,251380.0513646393,251681.46049657906,250815.84478354195,250651.83047532107,251547.69514577673,254188.00099185738,257514.0550810639,259443.01803106663,261482.28593627372,263350.23572346027,265610.3324078439,266929.8325156073,267876.91129192285,268455.27133273566,268577.8402908039
1284,1264,Oneida County,county,WI,WI,55,085,179116.12497692835,179461.73009880423,179463.1281617973,180097.54758540727,181268.96492719415,182194.47553934832,182619.34861989497,182671.40830177555,182747.347380221,182520.79300259068,182414.61302750374,182288.66045438338,182344.7815461719,182645.21965277416,183872.0023334505,185821.7077467128,187742.30121805883,188583.72373335564,189257.25338193774,189433.5146267482,189637.30367429132,188883.55481970718,188415.11737050783,188138.03750385696,188258.5769082379,189011.47604966853,190248.11298891276,191851.6122266763,193144.32633164563,194416.6359167296,196087.9994338722,197981.28145183666,199893.1301581068,201202.7888295829,202049.50601630434,202664.45365536402,203397.75258305296,204548.11993882354,206204.9499265071,207954.1161971419,209278.1104418415,209911.58315669463,210575.6150960205,212534.71532013197,215998.72657629856,219694.6991481541,222368.47830543426,224110.92453656415,225557.36174282603,227566.54951946458,229677.81308604183,233071.181450552,237925.5900965568,243697.49354345805,248526.15937280774,250589.4042345616,250641.9916400956,250147.58962546496,250644.12698570665,251799.488199945,253830.40316642987,256440.00383986766,259608.16762956593,263994.41516425036,268322.1528927397,272375.47411825304,274293.6447592021,274662.0834776288,274172.42869051016,273209.09982726676,271962.90422454523,270413.6458017332,270880.16011098906,271943.7203319864,274495.0468456593,276600.79928325553,278874.16520409426,279894.8873903046,279261.57770827675,278921.4131504933,279126.3012569341,279304.0279461714,278944.3427877184,277801.5884824426,276454.6550821459,275295.41091090004,275600.52372872696,277437.9766613422,279906.753864047,282603.5587785076,284729.417872993,286799.56344285834,288451.6678955104,290352.6502218181,291360.215018387,292143.0777030022
546,1279,Green County,county,WI,WI,55,045,167540.90122028152,167855.95085850314,168142.48765026662,168650.91308773583,169125.73231506997,169733.64365576013,170366.21039080314,171319.3141826924,172367.4736575536,173496.67058800315,174510.6118499087,175411.1091970474,176170.67561832702,177092.4040017434,178468.2509298279,179704.56264340054,180685.15183536347,181088.45434214678,182222.84830750534,183375.2436366212,184620.3574401187,185236.7251729942,185831.32650997446,186441.38285515414,187481.04444837174,189045.07833031038,190810.14797606933,192332.36499091252,193649.164741913,194848.3832585786,195810.2916588429,196484.12236346622,196957.77529304518,197517.28007269165,198306.49901122085,199108.36001975674,200413.38518589255,201467.0047286721,202529.1017651492,203325.5168449095,204244.1429553607,205111.56126274774,205820.37066526245,207197.83766291852,209723.2785705435,212769.24457719372,215809.55810057605,218317.28744605277,220503.91911878498,222292.58945173232,223794.35996968148,225828.850730011,229293.98328262544,233841.76655602767,238648.449310952,241629.73079813828,243169.94009289137,243645.68772921187,244406.25752269544,245534.19762849226,247044.82812290467,249105.35528181246,251675.60399906358,255418.22368621422,259251.11351655054,262449.70923741744,263670.2909072935,263348.1006428351,262353.205832199,261603.29971216028,260968.36431524705,260552.77733114068,261230.6822743394,262412.388877165,264688.29481287434,267523.20446331525,270672.1562640552,272320.5782145001,272555.56900755415,273178.1743577681,274855.3284738487,276248.95412697823,277155.04074778757,277410.4476880294,277968.22685160657,279380.3095621502,282343.84759430675,286222.1117525092,288501.1099730231,289966.8479697383,290587.22498303506,291399.9872663399,291895.81092899636,292783.80995608884,294259.05138351937,295930.88163646584
449,1341,Clark County,county,WI,WI,55,019,110802.52913664794,110922.29644084728,110819.0694036464,110777.75979689689,110764.40728226533,110938.46616347368,111120.7638950086,111291.57613560896,112253.9485794845,113895.13256101741,115948.42021848045,117073.91449529452,117547.65853643046,117661.02386982494,118847.00953970868,120040.55100380494,121174.7566694717,121657.59856057655,122741.04426634444,123914.18415692371,125031.43365675655,125427.86451746848,126057.62199931768,126581.0668009435,127041.35386394022,127471.61983614594,128027.79521191587,128551.50675001368,128882.97834346587,129336.14902866313,129934.291468973,130414.81171794278,130505.65975238853,130927.69248991401,131323.8739241492,131967.80129683792,132207.1255991472,132520.20169071245,132855.50287814898,133499.9440451065,134112.76378285902,134489.96033966003,134973.05120206278,136080.4487716254,138258.7963253774,140453.08499489678,142346.50242823645,143482.91464222214,144384.1466942511,144946.7439583304,145446.23906107177,146563.47152582544,148319.66681840603,150336.05609674464,151766.8773317467,152312.22482009622,152241.90444015342,152230.5443051572,153146.93786126692,155056.82481115047,157335.21378340042,159258.37604162024,160328.9623215701,161675.59141803076,162979.49690926776,164748.12461451264,165577.97581337803,165702.76040226425,164881.8456673857,163976.6470407195,163324.5927524815,163278.88557958702,164364.49541974554,165698.04910810827,167631.73713313963,169344.51837359564,171579.34377833898,172830.18427020762,173264.67061029933,173616.75071431554,173883.63655505134,173734.5358450606,173057.24058558323,172132.86487884683,171681.92988159892,172316.0384138905,174133.81137214528,176917.6966997316,178101.64169300417,178545.84788280612,178223.35529297256,178069.22180180225,177823.62398435397,178073.80181577426,178922.12433530166,180236.95081005179
1459,1455,Vernon County,county,WI,WI,55,123,145505.1275562803,146413.72320346805,147356.75680064302,148176.5319089521,148822.93120941907,149241.6733507708,149717.7122168963,150101.06204706544,150748.44389974573,151394.7843267708,152308.36385002185,153167.11436774148,153956.2437997566,154618.41379804522,155922.11059243913,157239.96453024948,158635.7359517911,159593.2835634046,160803.40492478374,161563.42730802103,161992.60155832648,161862.82021705888,162074.40558723002,162169.74591148715,162778.2195116625,164003.63530715802,165789.81487974108,167068.3910711199,167627.5767281097,168137.02212487932,168936.76528921913,169950.65497825042,170584.3415025278,171431.18097415692,172184.06381595592,173137.14006322954,173396.9447864669,173667.37008720997,174009.39695436103,175225.8725753225,176378.15278203005,177544.84794378208,178672.26020496886,180709.28073718434,183707.709981958,186947.74208266157,189936.91904656775,192350.83878257303,194216.09039585493,195723.13040626692,197203.37384416975,199261.64511796192,202338.85118152542,206343.6166170911,209305.10893799193,210475.04869925036,209687.29741485638,209893.8520816463,211709.01210749467,214960.54391107344,218234.44140662733,220936.33111737456,222744.80372663625,225404.30260929174,227362.7196325554,229147.62287465157,228300.50541407344,226476.6085160356,224291.5533510388,222514.97429149016,221483.1125188728,220861.40648978134,222531.22324777037,224585.06718467767,227879.88531132185,230408.12234635907,232510.53984073448,231839.61330587682,230141.58620146124,229104.72658243278,229096.0647826281,228090.97404865085,226607.87036607147,224259.8944507189,223305.80533104725,224096.25663133408,226682.85263313178,229698.34406014395,230213.43217799734,230750.84994231502,230228.18681125497,229584.64991814294,227762.23704721977,226351.82319338075,225617.39238198032,224995.2196208818
